"","majority_white_5th","majority_white_median","majority_white_95th","majority_white_v_5th","majority_white_v_median","majority_white_v_95th","majority_white_c_5th","majority_white_c_median","majority_white_c_95th","majority_black_5th","majority_black_median","majority_black_95th","majority_black_v_5th","majority_black_v_median","majority_black_v_95th","majority_black_c_5th","majority_black_c_median","majority_black_c_95th","majority_hisp_5th","majority_hisp_median","majority_hisp_95th","majority_hisp_v_5th","majority_hisp_v_median","majority_hisp_v_95th","majority_hisp_c_5th","majority_hisp_c_median","majority_hisp_c_95th","majority_asian_5th","majority_asian_median","majority_asian_95th","majority_asian_v_5th","majority_asian_v_median","majority_asian_v_95th","majority_asian_c_5th","majority_asian_c_median","majority_asian_c_95th","majority_nonwhite_5th","majority_nonwhite_median","majority_nonwhite_95th","majority_nonwhite_v_5th","majority_nonwhite_v_median","majority_nonwhite_v_95th","majority_nonwhite_c_5th","majority_nonwhite_c_median","majority_nonwhite_c_95th","actual_maj_asn_5th","actual_maj_asn_median","actual_maj_asn_95th","actual_maj_asn_c_5th","actual_maj_asn_c_median","actual_maj_asn_c_95th","actual_maj_asn_v_5th","actual_maj_asn_v_median","actual_maj_asn_v_95th","actual_maj_blk_5th","actual_maj_blk_median","actual_maj_blk_95th","actual_maj_blk_c_5th","actual_maj_blk_c_median","actual_maj_blk_c_95th","actual_maj_blk_v_5th","actual_maj_blk_v_median","actual_maj_blk_v_95th","actual_maj_hisp_5th","actual_maj_hisp_median","actual_maj_hisp_95th","actual_maj_hisp_c_5th","actual_maj_hisp_c_median","actual_maj_hisp_c_95th","actual_maj_hisp_v_5th","actual_maj_hisp_v_median","actual_maj_hisp_v_95th","actual_maj_wht_5th","actual_maj_wht_median","actual_maj_wht_95th","actual_maj_wht_c_5th","actual_maj_wht_c_median","actual_maj_wht_c_95th","actual_maj_wht_v_5th","actual_maj_wht_v_median","actual_maj_wht_v_95th","city","actual_maj_asn","actual_maj_asn_c","actual_maj_asn_v","actual_maj_blk","actual_maj_blk_c","actual_maj_blk_v","actual_maj_hisp","actual_maj_hisp_c","actual_maj_hisp_v","actual_maj_wht","actual_maj_wht_c","actual_maj_wht_v","prop_black","prop_black_v","prop_black_c","prop_white","prop_white_v","prop_white_c","prop_hisp","prop_hisp_v","prop_hisp_c","prop_asian","prop_asian_v","prop_asian_c","ndists","X","black_seg","hisp_seg","asian_seg","white_seg","black_seg_v","asian_seg_v","hisp_seg_v","white_seg_v","black_seg_c","hisp_seg_c","asian_seg_c","white_seg_c","hisp_rpvs","black_rpvs","black_viables","hisp_viables","black_viables_v","hisp_viables_v","black_viables_c","hisp_viables_c","hisp_gingles_c","black_gingles_c","hisp_gingles_v","black_gingles_v","state","city_pop","place_fips","demshare_pres","pres_year"
"71",0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286,0.428571428571429,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.571428571428571,0.714285714285714,0.857142857142857,0.571428571428571,0.714285714285714,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0.857142857142857,1,1,0.714285714285714,0.714285714285714,0.857142857142857,0,0,0,0,0,0,0,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0,0,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,"memphis",0,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.624940968675947,0.595135228117408,0.615823460388591,0.280174201125018,0.320489285596454,0.349008053502482,0.0643954452007507,0.0561096567834745,0.0164989217745171,0.0165403679230524,0.017363184870528,0.00799063330054833,7,75,0.681299919,0.634858446,0.701308249,0.683596367,0.681391925,0.685889669,0.572010349,0.674903846,0.720485006,0.740373056,0.841264533,0.714263648,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"TN","661,655",4748000,0.760758553138109,2008
"72",0.833333333333333,0.833333333333333,1,0.833333333333333,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0.333333333333333,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,0.833333333333333,0.833333333333333,0.833333333333333,"mesa",0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0.833333333333333,1,0.833333333333333,0.0319081111648574,0.0313054366726549,0.0292869176481369,0.645055996251921,0.698268702069632,0.793649579368115,0.262579105548088,0.216821689127098,0.127001065123099,0.0185243572535541,0.0199435236332276,0.0168103794211188,6,76,0.517386125,0.465824878,0.550872117,0.443433354,0.521064239,0.545644104,0.572010349,0.433187282,0.700248538,0.447241187,0.721838623,0.430898339,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"AZ","446,990",446000,0.387456626779518,2008
"73",0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0,0,0,0,0,0,0,0,0,5,5,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.6,0.6,0.6,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,"miami",0,0,0,0.2,0.2,0.2,0.8,0.6,0.8,0,0,0,0.162752654045165,0.14787143763345,0.223680501864557,0.119236049988224,0.117924937753195,0.153078922855516,0.699522146519244,0.715616527702354,0.613097867102556,0.00913441286497557,0.00983625538261978,0.0067059271885885,5,77,0.810164352,0.634094357,0.703341509,0.563248016,0.805168639,0.68887863,0.572010349,0.614265981,0.838492475,0.694957712,0.910769043,0.646269433,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"FL","401,952",1245000,0.608076882680391,2008
"74",0.266666666666667,0.333333333333333,0.466666666666667,0.333333333333333,0.466666666666667,0.466666666666667,0.4,0.466666666666667,0.6,0.4,0.466666666666667,0.533333333333333,0.4,0.4,0.466666666666667,0.4,0.4,0.466666666666667,0.133333333333333,0.133333333333333,0.2,0.0666666666666667,0.133333333333333,0.133333333333333,0,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0,0,0,0,10,11,12,0.733333333333333,0.8,0.866666666666667,0.533333333333333,0.6,0.666666666666667,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.133333333333333,0.133333333333333,0.133333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,0.133333333333333,0.133333333333333,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,0.466666666666667,"milwaukee",0,0,0,0.4,0.4,0.4,0.133333333333333,0.0666666666666667,0.133333333333333,0.466666666666667,0.466666666666667,0.466666666666667,0.392338090430961,0.355020018315062,0.375796650294488,0.3701652886685,0.445562491944671,0.494542834385516,0.173152176363143,0.145795195846415,0.0877670285720354,0.0345378604059248,0.0318164102857575,0.0233047464170918,15,78,0.728698822,0.659957941,0.628630674,0.641325534,0.729712742,0.597322022,0.572010349,0.628340521,0.730379999,0.654263061,0.775594737,0.649759469,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"WI","604,108",5553000,0.786064032903038,2008
"75",0.692307692307692,0.769230769230769,0.846153846153846,0.769230769230769,0.846153846153846,0.923076923076923,0.923076923076923,0.923076923076923,1,0,0.0769230769230769,0.0769230769230769,0,0,0.0769230769230769,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0.384615384615385,0.461538461538462,0.538461538461538,0.0769230769230769,0.153846153846154,0.230769230769231,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0,0,0.692307692307692,0.692307692307692,0.692307692307692,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,"minneapolis",0,0,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0,0,0,0.692307692307692,0.923076923076923,0.923076923076923,0.182774235747164,0.154298039642577,0.1386691343047,0.603034364700132,0.6672317673507,0.758751561312876,0.104730783898038,0.0851979525245613,0.0298117242694987,0.0559455195671592,0.0528648557217889,0.0366049145356997,13,79,0.587441819,0.552839061,0.513601388,0.547854692,0.58579327,0.489767705,0.572010349,0.516380175,0.656311314,0.615256544,0.646948887,0.574118267,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MN","383,456",2743000,0.828773229102379,2008
"76",0.285714285714286,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0.714285714285714,0.857142857142857,1,0.428571428571429,0.571428571428571,0.714285714285714,0,0,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0,0,0,0,0,0,0,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,"mobile",0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0.503199928190506,0.464288882057364,0.469961655975493,0.438876132483249,0.481253615231211,0.500683898082759,0.0235917869829486,0.0226367141728955,0.0100037430275285,0.0174831418464349,0.0184049010641431,0.00753481794573431,7,80,0.642117974,0.553560569,0.661525804,0.61785272,0.635164523,0.659393428,0.572010349,0.605311304,0.66306508,0.754042849,0.865307588,0.642558841,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"AL","196,785",150000,0.574237467747881,2008
"77",0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,2,3,4,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"modesto",0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.0374307770597888,0.03690720749472,0.0366494769904305,0.494066631457803,0.549159069395676,0.636529487502598,0.354840523687005,0.303833131189514,0.232564973262616,0.0639934244964189,0.066034794023399,0.0569804468788791,6,81,0.418717441,0.354886866,0.455062582,0.36046921,0.416791116,0.449853534,0.572010349,0.355126634,0.600918367,0.376316768,0.575702749,0.381174565,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"CA","207,755",648354,0.539128488285331,2008
"78",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,"murrieta",0,0,0,0,0,0,0,0,0,1,1,1,0.0498919193799802,0.0504848871581583,0.0485191958333627,0.556575496180654,0.594382329442213,0.640315715363372,0.258971571712328,0.227983676446337,0.205744105950152,0.0899256646792431,0.0949951638841048,0.0737555128707458,5,82,0.345357253,0.222101429,0.342460581,0.264081939,0.346901261,0.347114607,0.572010349,0.270294363,0.518656422,0.283876159,0.500372634,0.326379884,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"CA","103,716",650076,0.408647938041211,2008
"79",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,"nashua",0,0,0,0,0,0,0,0,0,1,1,1,0.0225763629261697,0.0210427534908558,0.0188708467116846,0.789791768878709,0.822467929766697,0.886801923457304,0.0983892620156727,0.0795263682056982,0.0465651115466432,0.06472013410194,0.0585703957102706,0.0377768758800023,9,83,0.498616519,0.515211904,0.552176767,0.384832401,0.489986866,0.535794794,0.572010349,0.382116459,0.669659847,0.56041875,0.623104332,0.433109505,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"NH","86,746",3350260,0.569319114027892,2008
"80",0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.6,0.8,0.8,0.6,0.8,0.8,0.6,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0.8,1,1,0.8,0.8,1,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,"new orleans",0,0,0,0.8,0.8,0.8,0,0,0,0.2,0.2,0.2,0.595976087233135,0.557561135987293,0.576825194098633,0.304586962384996,0.34152526882879,0.355082404319926,0.0524891486210525,0.0542372100902277,0.0322607386143187,0.0287415385625122,0.0298420755122563,0.0244558820465799,5,85,0.701834789,0.51406091,0.75149619,0.727779589,0.69892364,0.73517759,0.572010349,0.71249866,0.748034406,0.691387112,0.872897174,0.733414873,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"LA","343,829",2255000,0.788563898954523,2008
"81",0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,5,5,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,"newark",0,0,0,0.6,0.6,0.6,0.2,0.2,0.2,0,0,0,0.497537789559059,0.489445247475572,0.589976327910377,0.116111280710683,0.132547341703939,0.12676273239402,0.33867074804007,0.326877025876544,0.258952819263459,0.015609036360599,0.0174865170134489,0.0133911615331898,5,87,0.687322231,0.551983893,0.727006594,0.611336308,0.686456023,0.714628853,0.572010349,0.595224185,0.695417931,0.600071883,0.863921077,0.680515828,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"NJ","279,133",3451000,0.944970561893436,2008
"82",0.4,0.6,0.8,0.4,0.6,0.8,0.4,0.6,0.8,0.2,0.4,0.6,0.2,0.4,0.4,0.2,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0.8,1,1,0.4,0.6,0.8,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,"norfolk",0,0,0,0.4,0.4,0.4,0,0,0,0.6,0.6,0.6,0.422328871604096,0.397012139614165,0.4152685062465,0.442220599622107,0.47801824799361,0.495799510438421,0.0664889633921059,0.061893263276646,0.0437089401627113,0.0323742428676628,0.0348140856339704,0.0260385300964328,5,88,0.578782174,0.412498876,0.522157824,0.532021962,0.567423405,0.492571441,0.572010349,0.5112714,0.624231518,0.544161542,0.68425976,0.5902593,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"VA","242,803",5157000,0.712487081894487,2008
"83",0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.285714285714286,0.428571428571429,0,0,0.142857142857143,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0,0.142857142857143,0.285714285714286,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0.857142857142857,1,1,0.714285714285714,0.857142857142857,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,"oakland",0,0,0,0,0.285714285714286,0,0.285714285714286,0,0,0.142857142857143,0.285714285714286,0.142857142857143,0.272713833428358,0.273743595134416,0.342294047233509,0.259141702687944,0.290114774250558,0.351147791899227,0.253625587281897,0.218625355067392,0.111483174199211,0.166968401987665,0.178331938765934,0.156440576128375,7,89,0.431613355,0.51988514,0.475007218,0.575598984,0.43348734,0.465256198,0.572010349,0.553823288,0.527566296,0.464501029,0.518220746,0.554346939,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"CA","396,760",653000,0.9286928662178,2008
"84",0.75,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,"ogden",0,0,0,0,0,0,0.25,0,0,0.75,1,1,0.0187466772746889,0.0200314991322515,0.0218410199884312,0.634596285042939,0.687739960307524,0.810221782169331,0.301100645845458,0.250504909516648,0.124762649104223,0.011658348702547,0.0134518243820532,0.0113080514250359,4,90,0.520874593,0.422824093,0.577755636,0.391735992,0.525577233,0.572759119,0.572010349,0.385519753,0.767263694,0.441770599,0.756718281,0.411035478,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"UT","83,714",4955980,0.485051702687416,2008
"85",0.75,0.75,0.875,0.75,0.875,1,0.875,1,1,0,0,0,0,0,0,0,0,0.125,0,0.125,0.125,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0.625,0.75,0.875,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0,0,0,0.125,0.125,0.125,0,0,0,0,0,0,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,"oklahoma city",0,0,0,0,0.125,0,0.125,0,0,0.75,1,0.75,0.147739352959807,0.140302883538257,0.145342033520202,0.566670811843629,0.619436910853566,0.689450663830355,0.172418096605187,0.138279944575861,0.0625110853900305,0.0397470801641615,0.0404147641716879,0.0289837059196581,8,91,0.581278099,0.562714452,0.566086772,0.440810131,0.579253806,0.548569412,0.572010349,0.427385484,0.662261301,0.545594266,0.704373148,0.48121462,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"OK","593,391",4055000,0.406166821665651,2008
"86",0.714285714285714,0.857142857142857,1,0.857142857142857,1,1,1,1,1,0,0,0.142857142857143,0,0,0,0,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0.285714285714286,0.428571428571429,0.428571428571429,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,"omaha",0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.123532112674171,0.112568231486747,0.110000479567789,0.701212363640232,0.746704997449034,0.807828328208294,0.120385367632031,0.0960910509250006,0.0479804354998882,0.0261269703548103,0.0257310934703214,0.0128878992909761,7,92,0.675275469,0.608438462,0.628021437,0.551885886,0.671133756,0.615918455,0.572010349,0.540925355,0.746654929,0.630515429,0.823723354,0.608876673,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"NE","466,457",3137000,0.516708472113711,2008
"87",0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0.833333333333333,0.833333333333333,1,0.5,0.666666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,"orlando",0,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.265417167637182,0.241277388378609,0.253885853642308,0.414497799496438,0.45713072271764,0.5175165774177,0.254475755845774,0.238700378408274,0.183976929072503,0.0365515450084999,0.0379226387886862,0.0286960242839102,6,93,0.636641636,0.45755831,0.507280187,0.509122527,0.62443486,0.484587119,0.572010349,0.494010109,0.666444255,0.478655433,0.640295791,0.530175499,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"FL","258,729",1253000,0.650269691971649,2008
"88",0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,1,1,1,0.833333333333333,1,1,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,6,6,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,"oxnard",0,0,0,0,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0,0.166666666666667,0.166666666666667,0.0240630118881863,0.0278379780792552,0.0476696361516592,0.148679803448888,0.186021855796471,0.284128034343066,0.735473282191109,0.685164611565557,0.528017932464676,0.0710404926207692,0.0816251460276621,0.114881880686703,6,94,0.497675477,0.484902336,0.544536255,0.509093353,0.485706456,0.529770475,0.572010349,0.500370959,0.564773477,0.451237473,0.554607613,0.469824535,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"CA","205,341",654652,0.708129720124389,2008
"89",0.3,0.3,0.4,0.3,0.4,0.5,0.3,0.4,0.6,0.4,0.5,0.5,0.3,0.4,0.5,0.4,0.5,0.5,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,0.8,0.9,0.9,0.6,0.7,0.7,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,"philadelphia",0,0,0,0.6,0.6,0.5,0.1,0.1,0.1,0.3,0.3,0.3,0.422227158802586,0.399097416527892,0.421629781970707,0.368639239783488,0.411273632052747,0.434748479423108,0.122943023104068,0.104925018352362,0.0903624607347941,0.062598368456027,0.0647734314702441,0.0416731741250319,10,95,0.701578387,0.58300263,0.603868248,0.687018651,0.709009549,0.591656199,0.572010349,0.675267244,0.743717555,0.676098762,0.714068914,0.718140416,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"PA","1,526,006",4260000,0.835582825530649,2008
"90",0.375,0.5,0.5,0.625,0.625,0.75,0.75,0.75,0.875,0,0,0,0,0,0,0,0,0,0.25,0.375,0.5,0.25,0.25,0.375,0.125,0.25,0.25,0,0,0,0,0,0,0,0,0,4,5,5,0.625,0.75,0.75,0.25,0.25,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.125,0.125,0.125,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.5,"phoenix",0,0,0,0,0,0,0.5,0.125,0.5,0.5,0.75,0.5,0.0600575627960056,0.0594441981011507,0.0665976522917562,0.4650632184251,0.529439893375392,0.66436881256498,0.408185621394299,0.347029540947417,0.216849384602043,0.0303721878751053,0.032519005550426,0.0211950104524054,8,96,0.501562657,0.563233399,0.574053341,0.567274679,0.498767478,0.551441301,0.572010349,0.543849264,0.644617322,0.528748883,0.711030443,0.524296425,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"AZ","1,459,808",455000,0.510066382710353,2008
